text,class
忽悠你！我有工行大白彩色菜，想申请一个星座金卡。都分钟拒！打分行卡部电话，一个老头的声音，你符合白金卡强烈要求，不一定符合金卡强烈要求...,0
我是小白，你这比较高级,2
怎么不推别的，招行的很多卡周三都有活动,2
邮政客服热线说不能电话预定，我真是袍了邮政客服热线就没有统一的答案，太坑了,0
我打通卡部了，说让我每个月还一点，算是成功了,2
现在招商都要打工作电话核实，只要工作没问题Chaussin，,1
[捂脸]消费达标，系统月底前，下个月扣除，短信发送兑换码这个我办了招行哔哩哔哩联名卡，平安联名储蓄卡，的建行卡是最慢，…,0
毕业生信用卡不高，同时征信会记录从你花第一笔信用卡开始的所有信用卡消费，一旦逾期就完蛋了,0
为啥销？低，额度理由呗,0
我自己查了记录，没有申请记录啊，浦发在干吗啊,2
我没有提交，但是我下去了卡，随便额度多少吧,2
好歹有提醒我是直接为0,2
中信信用卡确实不怎么样，用就接近两年我了注销了,0
我前年也干什么是这样，本来有2万多，一刷提示嗯余额不足自己，一看，我靠，负3万多，了像说转给是给的临时额度收回了，我说我怎么不知道，他说是给咋在卡上的总额度，收回了就变负的了，反正理不...,0
我第一张是ETC，后面下了支付白，汽车卡，额度也一点没我,0
而在监管引导银行真实暴露不良、足额拨备，加大不良资产处置力度的背景下民生银行计提,0
。我讨厌，基金搞了好久都亏，哎,0
大妈的邀请短信不靠谱，有推荐额度还差不多,0
什么卡种不说，明显也是来不及看清楚就去申请，也不排除财务人员忽悠。,0
顺便问下，你这个征信在哪里查的，要什么APP吗？,2
这些要怎么提交？线下拜托客户经理提交？有点难哦,0
，，请问最后谢谢收滞纳金罚息了吗楼主我今晚一模一样的遭遇，中信百忙中能回复一下,0
信用卡个人觉得中信和浦发是最坑的，没的说,0
可以刷，不给刷可以年投诉他消费服务，保留好发票，降额了可以投诉银行，我甚至一个客户交住院押金4万隔了3个月银行降额，投诉成功，因为他这张卡都是真实消费，我们当地银保监要求保证金银行但他却恢...,0
我的卡就是下卡6K的，现在59000用了2年多，用了一年首提,2
前天光大银行电话来沟通的,2
张坤，拍拍贷处理一下,2
按道理你这个征信不应该啊。,2
啊耍无赖银行,0
连续三次主动，额度现在比较满意,2
卡到了，额度依然很低,0
我没说要上门，但是我只是叫我告我，我怕他么,2
还要存钱，也就是坑钱。要。这么坑,0
工行信用卡提额是最给力的，不要担心结果,1
借老哥吉言，出结果第一时间告诉你，可是我之前多次在资料管理提交行驶证没用,2
哈哈，恭喜，你说的提额到说5000发帖的老哥就是我,1
看不起谁难，提额这么呢,0
尾号有没有4A，浦发的卡,2
一个月左右，时间有点久呀,0
侮辱我呢？固定临时只给吗。尼玛。的能找客服一千块？鬼浦发的真的是坑啊,0
招商外包。如果你必须全额偿还，他们应该得到管理费。,0
我自己手动提过两次，都是秒提，速度很快的,1
我六万才三个月就要拘留拘捕我，工行牛逼啊,0
广发额度讷维的快！,1
2. 大概率保本，我买的招行的就是,2
明天有结果了吧，看下额度多少,2
只有法院，检察院能冻结涉嫌人员的银行账号，公安无权冻结。你不会充进支付宝还款？？？？,2
说了三五，没工作，没社保公积金，,2
现在查到了估算，显示录入，开心的,1
别来这造谣了混淆视听。你这图根本看不出一卡二卡,0
基本能过，兴业的卡是非常好批,1
已经成功拿下信用卡首卡，开心一下,1
银行主管解决了他。浦发银行这么嚣张的,0
手持经典白，印象中权益除了用了两次300+，2-3次银行更衣室。其他也真没怎么充分重复使用，上周江浙飞机晚点取消的多，我也派上用场了，晚点8个小时。中国日报了误点险，一周多一点时间，赔付到账。高兴高兴,1
要冲肯定冲满15砖。招行的哦,2
先发卡，卡我已经收到了。让我亲自去银行核对一下金额。,2
安全激活非常简单。也可以去郑州交通便利?在郑州,1
不好办。?学生过了名额年龄也不会低,0
恭喜恭喜??我激活一年了，还没首提！??总共有几行卡啊？招商月剩多少在卡里呢,1
用了多久了？大山白也那么难提额？,2
"多币账户看起来多而已，实际上征信只算一条好么…只要不逾期没有什么影响
而且态度坚决一点 都可以直接销的 大妈行没这么墨迹",2
已经账，感谢各位老板,1
哪里看啊，我也等了好久了,2
从没被邀请的误入，拔凉拔凉的心,0
银行的存款卡？留着吧，以后都不好申请了,2
以后不打了吧。哈哈我以为我套100多都被监控了。太坑了,0
点进去看了一下，这短期利率吓人,0
我靠，四大最耐撸，不，天朝最耐撸的中行也这样了吗？,0
这坑我跳了，也顺便提醒一下大家吧，当然头铁的我没意见,0
还有个东航联名的，注销，现在发现中信没啥羊毛了，分期还贵,0
刚换资料新户申请，14.5，老卡下卡，兴奋！,1
招行好，我的也是招行，中信被也过一回倒果断注销了！,1
我也是秒批，结果菜卡，想注销了,0
确定，前用过，还打电话给我索要，我写道过几天给，然后没后续了，银行坑不坑,0
观感特别深，这是我第一张金卡，2008年我办下来了，也是我见过最迷人的斯卡，没有之一，金灿灿的龙，看得心醉,1
您什么条件呢？到底有啥标准？,2
棒棒哒谢谢?你下写疫情的原因么??是现在也逾期了??也想这样做??也不知道可不可以??希望你能指点我?啦,1
广州银行标白83k，马耳他共和国嘎嘎嘎开心,1
还是给你哇了的提?只是你不满意,0
我也是当年，一套下来已经懵了，就慢慢操作，还顺便开了个理财账号[思考]，搞了很久才注销掉,0
宁波辣鸡，风控严免息短。当然你额度，我就是说对宁波,0
一打一个准，准胜，看激活信用卡时那协议，全是对银行有利的,2
你有白金卡半年就会邀请提额的,2
搬了那么多砖才拿到这么大的金额？太抠门了,0
线下大部分商户应该没有积分,2
我去年11月份申请的过现在还没有提，，恶心不,0
广发额度快的提！,1
不是吧！浦发的我办的还是很快的,1
上海信访写信投诉，过就有工作人员介入，你要说你的情况，招商的就会联系你协商让你撤诉。,0
是的，只花了1秒钟?这么快么,2
排在最前面的就是民生银行热推卡,2
去年这个时候看论坛民生满屏的提额，二连三连的一大片，忍不住网申了标白，秒批三万，批卡倒是挺赞的，问题...,1
民生标准白金卡就是提额难的老大难卡种，好多人都反应标准白金卡不提额，我的标准白金卡用16个月了不首提，已经申请二卡女人花白金卡，二卡到了就注销标准白。...,2
忽悠你！我有工行大白黑白菜，想申请一个星座金卡。都秒拒！打卡部电话，一个老头的声音，你符合白金卡要求不一定金卡要求...,0
大佬，看字，申请。通过未伤心,0
最近好像利息在半价优惠,2
恭喜下卡。。,1
工商银行，额度五万，利息低呀,2
我一直被拒绝，不明白原因，都是秒拒绝。,2
还有我觉得苏州的银行都很多和事，各种刁难外地人,0
基本能过，兴业的卡是非常好批储值卡的,1
昨天早上找不到申请的紧密度，就打电话给客服说通过了。昨天还担心呢,2
一般申请的时候不能直接申请。和你一样，,2
分期卡??跟普通卡有区别没有,2
先协商。一下，然后抱怨道了目前这是唯一的办法,0
密码器估计可以办，U盾别想了，建行也这样，上次我去办一个，说现在严格，必须要流水申请，达到1000W还是多少，现在一般手机银行最高都可转100W了，所以要不要U盾无所谓，...,2
缺钱用这个，就是用了这个民生不交费，我申请了24期争取半年到一年还清，就当做装修贷吧,0
你是指民生不会提，还是所有自己的他行都不会提,0
注销黑屋也不提，去不在了吧,0
不知道，高银行兴致，她们开心就看,0
老哥，你申请了吗？我的跟你一模一样，9号要换快贷3万，还完后准备申请信用卡，不知道会不会送人头！,2
我低全是去额度,0
平安银行是吸血鬼?,0
我也是，前天收到微信授权说可以提，但是昨天看他们授权的都提了，我也没蒙提需要，看样子这次阿又哈凉了,0
不但可以多刷，刷到80%额度时。反倒立即还完中间隔一天后继续刷效果也不错！,1
已经一举，额度10万,1
8k能干嘛额度低的可怜,0
然而并没有什么卵用啊,2
比如你第一次提固定额度是5月1号，那下次提固定额度3+1就是三个月加一天，8月2号提额度，这样明白了吧？,2
催得猛么我？爆通讯录不？想问,0
为什么超过5家股份制银行信用卡就拒了。,0
上大学确实那即使会办过几张移动卡，都没正常销户，后来都欠费停机，后来就拉黑了。,0
线下感觉太麻烦。月底放20万，放10天，快贷2万多，提取下,0
有新卡可以分的，你这个就是下卡自带大黑屋。,2
你做不的刁难啦啊？没做怕他做球，民生见不得人事，刁难换一家就完事啦,0
不是建行发的！,2
妈的，我也害怕，最近缺钱，我的工行不知道要怎么对我,0
我是本金27000，协商了18期,2
哎，生气，每晚每次提额都坑,0
哈哈哈哈啊哈嘿，我的额度提了一成,1
是信用卡还不起，要十二万一次还清,2
我首卡都是6万??融E借额度11万?我想调平信用卡额度??去申请二卡故宫白金?额度才30000??搞笑呢,0
投诉，银行给天天我打电话，我想骂人,0
欠钱不还难道不是活该？没有还款能力还敢数十亿美元花钱，摆明了相当老赖,0
又来薅羊毛，招行的羊毛太多,2
总额度1万，有啥搞头,0
②中信爱白金75k,2
小字都是一万.我下了8000帮一起骂吧我的也没到，坑不坑,0
